Name_Category,SK1_D_1_1,SK1_D_1_2,SK1_D_2_1,SK1_D_2_2,SK1_D_3_1,SK1_D_3_2,SK1_H_1_1,SK1_H_1_2,SK1_H_2_1,SK1_H_2_2,SK1_H_3_1,SK1_H_3_2,bPAC_D_1_1,bPAC_D_1_2,bPAC_D_2_1,bPAC_D_2_2,bPAC_D_3_1,bPAC_D_3_2,bPAC_H_1_1,bPAC_H_1_2,bPAC_H_2_1,bPAC_H_2_2,bPAC_H_3_1,bPAC_H_3_2
YGL048C_SK1,30018.242,28763.588,32448.635,26468.193,33411.08,26768.777,32134.613,31119.605,30583.799,25089.613,24731.805,21929.582,35481.055,26794.969,33619.938,24382.637,35489.695,24201.207,34095.246,24268.363,35783.652,30508.262,33217.13,25386.37
YDL145C_SK1,21625.871,23160.047,24161.225,20773.902,25604.812,22000.508,26942.344,19992.799,26756.344,22267.865,23038.658,19686.39,28438.062,20515.96,27297.582,20458.34,29900.633,18139.457,28215.457,17571.861,31625.852,23213.613,27909.617,21272.502
YER120W_SK1,56167.746,55072.336,63138.418,51362.336,52534.56,50861.875,59743.938,57973.016,59561.375,44054.97,53481.49,45739.145,62238.098,45305.35,60198.016,41724.93,66101.53,47571.266,59378.74,51386.562,72430.77,57113.223,68622.47,55432.07
YPL131W_SK1,165391.22,142722.86,201369.06,143312.17,176195,140934.9,197376.25,193123.22,178292.64,135300.98,80444.81,114936.88,223977.92,172731.5,207316.19,159647.31,221423.69,181363,163873.25,154193.22,239177.72,235209.7,244711.78,177100.11
YGL245W_SK1,82818.914,65221.926,91197.81,71194.83,90155.55,71790.234,96641.7,77672.57,87409.84,62993.316,77156.734,69584.7,103644.75,81200.64,103429.92,79094.766,103680.805,76756.84,98405.2,77440.83,110987.81,103090.31,101069.75,88640.125
YGR020C_SK1,19072.863,16963.129,22638.55,18045.012,20979.637,17520.91,23299.197,22779.992,20263.89,14532.631,20164.621,18956.521,25823.598,22185.695,24483.566,19531.041,25380.049,18906.947,26699.258,21921.668,30154.41,24808.326,30058.66,24083.139
YDR158W_SK1,133168.12,108592.69,134930.69,105474.08,136342.62,102521.39,136074.69,103377.7,127417.125,110306.51,111448.31,109549.11,134514.2,104455.56,127850.766,92220.016,119915.62,78964.95,166177.48,124182.984,157658.48,136913.95,166108.53,122111.2
YOL059W_SK1,33377.19,29900.346,35751.414,26575.227,36777.258,27020.016,38102.203,26129.504,34131.58,25777.172,33792.34,28375.152,43637.426,33447.086,34763.812,28081.836,33079.3,21704.918,42132.785,34989.527,46169.49,36237.355,44073.68,32954.9
YOR061W_SK1,10050.633,7893.555,10108.547,6802.6494,10241.192,7331.2803,9427.209,7632.3335,9106.992,7386.288,8188.7793,6571.6484,9488.981,8762.912,10488.65,7167.181,10227.97,6637.901,12051.146,8207.962,12041.355,9302.888,11481.496,10086.261
YJR105W_SK1,152300.48,127278.61,162368.7,113213.55,162475.06,118949.5,161869.66,121425.5,159622.2,115726.56,114828.734,101752.766,172126.27,111591.64,173490.61,97673.14,185612.05,90061.67,191849.38,105011.67,211914.88,172796.5,200394.66,121742.95
YGR279C_SK1,176322.34,122705.89,184132.34,119107.53,212175.16,149214.6,219132.81,207247.84,177762.75,119343.66,155406.66,134084.2,212625.8,114052.234,169270.62,115905.36,201250.61,119839.08,252020.53,147405.39,274230.2,244930.8,279436.53,159584.23
YMR038C_SK1,9601.623,7618.7017,11010.333,6797.468,11676.682,7694.8687,12100.535,9117.216,12061.46,7634.903,8651.889,7429.715,12507.9,6691.7393,11081.232,5712.393,11930.3545,5087.7393,14924.26,7598.59,16517.613,12900.391,9579.187,9290.009
YGL097W_SK1,7443.185,5882.296,10230.223,5550.748,8298.826,5141.38,7301.0273,3585.6768,7433.8965,5354.8286,5752.4717,5782.1562,7094.432,2829.438,8978.787,5792.8223,8196.952,5161.98,9122.842,6980.25,14192.134,9209.2,9232.122,8537.772
YDR051C_SK1,16420.273,10122.868,20531.969,13089.313,19917.17,12266.324,14497.652,11843.424,19430.365,9755.467,12445.364,6401.703,19955.795,15441.457,24233.154,14376.484,25198.654,10998.032,31849.646,15232.938,34313.77,16851.498,22251.42,17797.94
YNL084C_SK1,14865.027,12354.209,15689.615,11174.467,16073.359,11786.744,16144.374,9387.707,15254.787,11214.693,12466.544,10128.269,17170.477,12237.369,15511.436,11482.094,17630.51,10481.786,19176.943,12706.697,20173.03,13518.42,19976.36,14075.2
YGR124W_SK1,40217.594,39400.492,48356.28,38794.586,48837.56,35714.266,47024.57,33808.406,46538.76,40672.625,35919.35,32417.129,53336.707,34410.156,46495.383,33181.656,49403.16,31390.848,58868.145,42514.523,62834.06,46511.56,66469.375,42573.766
YNL219C_SK1,13139.619,11215.404,12699.553,9737.17,21745.305,9891.272,12077.182,9508.701,12689.653,10410.641,9976.924,9425.012,14220.188,11407.777,13295.373,10393.997,15564.01,10010.669,18718.191,14130.796,18518.879,14781.629,18702.596,15218.672
YCR002C_SK1,22805.953,19510.232,25834.521,19058.748,24023.21,19693.098,23849.629,17616.342,22732.078,20082.053,21022.656,19488.453,25894.543,22753.13,27443.19,20042.125,29383.848,18394.559,31867.557,24354.3,32913.28,26866.36,32333.55,26939.768
YOL123W_SK1,22427.938,18262.97,18348.002,18785.947,27768.127,18707.99,23854.102,16965.027,24242.39,20979.137,22341.473,20207.004,26162.05,22029.072,25863.686,21329.295,31910.588,17954.47,34529.832,23470.969,31803.234,24958.047,27033.184,23299.75
YPL061W_SK1,119751.266,100600.34,125579.95,104676.98,125224.016,114937.22,134879.6,107353.95,121022.25,118865.1,108811.875,108665.125,136605.23,113246.2,148668.23,117477.6,166529.28,125032.16,160311.48,122462.19,182592.14,147999.12,187381.27,124795.63
YDR368W_SK1,38897.863,30570.645,39830.684,27487.53,42517.75,28508.717,39037.824,22779.055,41251.766,29507.473,29677.59,29284.133,42069.44,30317.174,41848.81,24822.328,47628.938,24592.664,39097.605,23661.674,44107.55,34608.754,41035.88,29591.133
YER094C_SK1,27968.69,22743.191,29074.17,20108.76,30687.473,22145.951,27323.535,16919.531,28327.086,18425.457,24258.97,20801.402,34252.89,25836.854,35028.934,20872.445,41132.39,20269.523,35869.43,19580.467,37540.402,24374.191,34553.88,21567.9
YCL043C_SK1,179669.06,163714.03,226895.47,160359.95,173943.58,159421.2,214612.39,176497.28,209927.94,151179.72,158881.94,140494.55,267360.8,174629.1,246105.39,154626.1,271458.62,153516.73,228476.4,117707.89,253933.9,187917.97,274166.06,158372.62
YPL154C_SK1,352952.1,283098.72,414100.44,307886.62,455239.94,329674.8,452537.47,425666.6,298551.56,225337.08,348326.22,278252.72,583323.3,376612.94,497849.56,335597.28,628250.2,337264.44,471080,223820.53,480764.34,410906.44,515730.34,283407.7
YCL057W_SK1,13519.635,11512.364,16158.605,11052.465,16093.101,11473.783,15781.246,13097.939,14354.092,10655.277,12704.81,10072.416,20667.89,14125.156,17696.248,12722.629,21204.336,16792.572,19844.604,12371.262,20476.902,15095.368,20519.121,13260.049
YOR317W_SK1,85159.06,76799.49,86562.8,70568.35,91680.78,78916.055,89655.875,64199.117,83201.586,71478.56,72786.97,66141.03,115461.945,95180.94,118662.61,89522.96,134854.62,92936.33,110124.01,73363.58,113894.35,76162.766,105676.42,73177.81
YER136W_SK1,34303.215,29621.914,40399.324,30549.861,39984.953,30112.73,39948.125,32850.008,35691.37,28184.084,32096.918,31069.127,49679.094,34740.492,43319.098,32842.164,46362.066,33357.03,41912.094,31462.34,45226.047,37725.55,48024.188,32919.082
YOR117W_SK1,27206.393,25571.414,28319.922,22454.623,28409.336,24443.725,28322.875,21483.707,29000.215,24077.736,22666.09,20693.76,34314.363,27778.46,33145.242,23763.629,35448.875,24559.242,37238.293,25872.79,35567.477,27143.75,36598.83,26996.498
YML092C_SK1,38828.586,36855.55,42503.46,37583.723,44693.766,37496.418,42764.492,34671.438,43825.2,37605.074,38136.562,35496.71,50434.434,40476.688,47559.47,36905.254,50358.906,37185.754,50118.297,39876.39,53527.445,44180.133,52520.61,42931.04
YNL243W_SK1,10752.3,9940.251,10148.935,9233.272,11470.021,9407.161,8812.944,7226.158,10760.208,8192.67,9977.151,8572.126,10330.166,10246.322,10710.358,8665.772,13352.242,9256.754,12362.459,8975.522,14127.122,11623.967,13794.6,11029.57
YDL195W_SK1,30315.467,28660.8,34908.98,30381.863,37450.938,32772.203,32478.477,26902.223,31690.766,27051.791,31395.113,30734.258,39164.7,38544.617,34246.883,33974.406,48503.504,32146.303,44797.777,31534.895,47928.508,36535.547,44810.785,36696.277
YDR293C_SK1,30983.629,28033.479,33515.47,28280.771,34213.023,29443.715,31082.846,25378.254,31748.555,28033.344,31162.234,28569.754,32681.998,32572.71,35884.97,29359.273,39722.69,29090.29,39307.84,31597.453,39849.06,35926.688,36651.605,33949.496
YJR017C_SK1,27652.148,22653.742,25158.707,20929.672,27297.8,22844.113,23722.953,19166.81,24134.357,18719.117,22549.943,20987.223,23188.545,22656.248,24346.705,21241.691,26385.562,23311.629,30581.625,28247.219,30530.502,30131.035,30774.97,30041.246
YFL045C_SK1,119688.234,120386.05,124517.375,116521.19,126958.21,121574.35,126907.03,108642.02,129484.43,124449.445,93615.22,98372.48,133487.27,116302.766,126514.055,106320.72,140035.05,110339.29,158314.12,128538.805,164625.4,138572.17,171484.34,134804.12
YGL253W_SK1,73590.32,68025.09,81376.234,69472.12,82798.64,73659.16,72878.11,67999.016,76753.06,66265.58,71056.88,70905.45,79554.55,68206.97,81428.98,67722.695,86297.625,68487.28,94622.734,83239.09,99818.13,88770.734,97541.195,85054.55
YDR233C_SK1,86648.69,84171.35,90396.59,86672.25,86476.87,87663.06,91590.36,79700.46,92191.28,89485.28,100353.01,101466.984,107203.06,98592.03,110573.195,87475.89,105276.25,80893.83,122726.61,109485.734,130737.87,104880.89,122140.4,107432.39
YMR314W_SK1,41746.668,33967.46,39125.84,32004.254,40265.996,30975.76,37388.6,33077.945,40660.2,34047.035,44991.062,44739.812,38935.605,39864.902,43408.914,38737.383,38093.91,40258,44487.277,35114.5,44892.36,32643.875,42682.965,41321.824
YDR155C_SK1,687504.9,591525.56,803337.8,674803.9,783522.9,639301.75,773713.56,668301.25,666390.6,631825.1,761129.5,887958.94,938975.1,850494.06,927803.6,794875.4,617173.7,862403.75,794294.3,677142.6,793916.94,699144.1,849383.2,735969.75
YDR035W_SK1,43850.426,44896.438,35289.35,38976.17,43505.09,43040.312,45657.297,43440.79,49377.42,42055.664,45477.984,42625.6,59153.605,34842.99,65771.97,51365.156,34387.375,53865.906,59336.715,47986.02,63741.805,42226.598,55949.016,42268.824
YOL086C_SK1,288627.28,271269.94,268321,264956.38,232020.25,265429.53,305442.53,312477.6,255475.9,259256.48,284077.25,177308.39,346167.44,337435.56,310429.2,293512.38,301520.62,314163,257289.48,241028.78,258846.97,138141.1,267600.44,243897
YGL055W_SK1,84282.3,82089.16,81627.91,74190.65,76818.78,82310.19,84313.516,87712.38,85997.44,83167.18,72747.375,65459.227,117916.734,121585.34,117754.805,123401.46,105785.6,37815.367,87243.3,90872.445,92027.07,24307.309,101220.76,99021.23
YHR107C_SK1,31530.498,28213.484,30058.055,27206.195,30046.424,29133.75,29614.895,29142.389,30421.225,28831.006,29537.268,31754.674,40446.332,37915.96,37214.848,35800.445,35441.16,37197.664,38197.625,37048.72,36731.426,13056.897,37215.832,37132.582
YBR171W_SK1,7916.2666,7607.623,7438.0796,7948.093,7763.1025,7892.6504,7474.492,7692.695,7277.421,6955.211,8928.374,8056.367,8686.976,9449.782,9741.451,9020.994,9420.974,9661.545,11183.462,10991.3,11497.143,4947.6387,10314.232,11436.926
YBR080C_SK1,14752.723,14840.78,15298.418,14529.437,15694.148,15112.2,15011.556,14906.225,14850.201,15030.969,16764.723,16626.588,16458.422,16190.691,17119.992,16417.477,16638.482,17727.854,23654.309,22816.812,21564.732,12007.102,22397.61,22439.766
YNL044W_SK1,13876.036,14504.072,13740.976,14446.683,14208.355,14613.244,13577.372,15341.538,11525.895,14189.587,9664.873,12573.18,14173.148,16427.705,13773.58,12946.782,14470.027,16915.078,17855.959,18248.947,16360.17,19245.902,17310.62,17193.04
YIL076W_SK1,20825.842,20232.58,19592.285,27036.953,19663.104,26616.707,23598.691,18553.38,19305.275,19090.018,18641.234,17732.81,23671.832,25879.477,23567.424,22829.467,24599.459,24015.676,25059.098,24984.338,27431.092,27229.473,25586.377,25364.475
YHR200W_SK1,16462.637,18183.648,16056.422,16721.148,16217.5625,18245.262,15591.899,14648.378,16027.609,16733.154,18233.527,15189.52,18537.45,19854.16,18046.121,16256.617,18911.62,20668.602,21355.51,20664.934,22645.844,19420.428,20245.852,20911
YEL037C_SK1,22421.229,21419.9,20004.684,20747.67,21785.61,22238.012,20418.209,21728.432,21899.61,22462.36,20861.752,21929.668,21903.158,24847.03,23336.146,23196.17,24446.3,24445.86,26680.336,26746.969,27015.984,26601.254,26678.297,26599.057
YER165W_SK1,88678.88,87515.63,86093.445,82884.06,87755.59,89109.93,80486.61,82590.75,85630.375,87472.14,86365.72,88992.58,92510.59,100062.04,93926.2,90469.6,94590.164,96268.14,113488.27,110106.03,108811.64,109978.27,113809.59,110244.84
YNL287W_SK1,28925.184,26792.959,30871.664,24440.623,30317.781,32213.629,29636.309,29289.01,28356.35,31481.387,30125.533,30373.502,31939.227,36575.973,31743.36,30958.873,33333.4,32180.293,39891.727,36880.31,34924.42,38062.062,39811.566,37152.523
YOR230W_SK1,33957.547,34409.484,33193.375,32039.477,31804.074,32208.758,34351.53,34945.285,30866.771,32234.105,29527.402,33078.527,34493.543,38879.18,35511.05,35804.594,38419.98,36874.562,39898.47,44507.086,43566.895,42821.867,47405.246,46964.42
YLL018C_SK1,60885.906,60234.79,62758.27,60012.055,62558.5,62701.844,61465.83,56566.086,60058.91,59671.14,58203.234,55335.98,67674.83,66343.13,68594.82,63438.297,66588.06,68128.89,83840.47,83888.125,80101.62,79185.85,78690.34,81907.41
YEL038W_SK1,19606.516,14461.31,11555.986,12880.487,12123.031,13799.1045,10351.254,13207.19,17689.99,13768.445,13332.516,13939.21,14304.605,15263.705,14070.864,14997.696,18732.416,15434.043,18680.375,20544.635,19133.238,18539.072,13559.881,18492.48
YNL131W_SK1,20123.412,19256.145,18169.633,14943.721,13831.303,14463.666,14997.336,13652.025,18015.81,19293.756,18254.354,17070.758,17180.266,20371.34,19156.686,17691.299,20518.746,17488.246,23346.164,20552.879,22037.215,22530.107,22064.082,24036.727
YOR099W_SK1,10448.153,10871.757,9550.095,9281.559,9832.758,10619.314,10417.98,10061.302,11204.309,10295.511,10574.054,11521.178,10385.564,11711.178,9857.494,10504.158,12740.822,11352.647,12800.398,12724.352,13228.959,13419.822,12028.421,13727.12
YFL005W_SK1,38827.168,38594.57,35830.42,37993.57,38626.125,37599.44,36340.96,38913.06,47417.594,38295.445,37915.215,38871.074,39392.125,48361.2,43208.734,46470.598,45411.227,47496.727,45638.75,42134.895,53268.895,55429.816,48486.383,54096.316
YPR036W_SK1,37771.77,39260.973,34527.42,39262.637,33609.164,37447.01,35503.76,37460.383,36341.074,39598.1,35229.297,36501.242,34672.44,46259.953,37387.62,40898.97,39303.457,41064.844,47691.297,47451.13,47419.793,47535.586,44474.36,46743.85
YGL228W_SK1,15025.257,17936.617,15592.449,18444.8,19033.793,17430.312,15332.543,16539.754,19013.488,19130.023,17553.469,17385.744,12723.176,20015.922,18570.246,18100.492,18518.951,19649.924,22006.168,24109.469,24030.914,21731.752,17081.818,22075.47
YEL040W_SK1,50308.227,62161.234,57918.652,64681.5,50422.59,63523.035,45545.875,62113.336,57076.047,66230.88,62982.707,59665.76,50207.652,72665.17,65912.85,69044.92,59383.94,56920.887,75274.51,82937.51,73993.44,81033.68,63164.344,77111.984
YCR073W-A_SK1,11785.343,13817.648,15164.273,15842.61,15373.121,17542.197,12798.1455,16164.424,15820.693,16446.266,16425.2,13136.858,13279.44,19878.64,14384.3125,18921.512,15793.342,14415.857,18054.496,22291.342,17625.229,21328.002,13039.26,20386.133
YOL027C_SK1,21433.406,18102.559,17019.275,13336.585,16691.27,14186.88,15701.213,12256.137,18510.887,16028.867,11623.434,11421.527,13100.684,13202.917,14728.443,14146.512,14543.023,13698.26,13765.342,10559.193,14969.727,12027.788,13449.043,11232.287
YHR005C-A_SK1,22066.65,15811.436,21119.684,12844.661,19652.2,11212.957,21487.727,12610.453,18555.475,13419.44,13825.782,10640.697,13802.041,6056.288,11904.72,5372.399,12931.955,4722.5845,11999.83,5762.5464,12483.194,7987.5903,12351.854,7043.197
YAL044C_SK1,50125.14,43905.94,51935.566,35235.08,53504.734,38926.164,51396.21,32033.285,45588.965,35881.25,39104.04,33778.44,43446.95,16513.428,24571.855,6224.6953,37380.73,8550.734,30549.523,18682.281,33115.46,16397.547,33520.203,21827
YMR203W_SK1,74697.7,57705.996,75073,47029.008,71402.05,49168.57,71328.71,51100.344,66394.6,45291.62,53547.316,46500.62,51782.797,27586.117,44039.934,24173.98,51138.54,25741.074,44853.01,23043.186,49267.617,33408.7,41425.145,27155.426
YOL058W_SK1,217710.16,167984.23,236149.62,168737.06,248202.2,165787.58,233410.69,167455.28,242926.9,165193.16,166174.9,149726.95,180786,89510.61,151639.92,90761.66,152056.67,74148.74,163676.4,103636.85,193113.69,131530.03,190659.72,117075.53
YNL173C_SK1,21991.555,14518.197,22136.316,13585.129,21588.957,15663.502,21058.586,12769.474,21455.596,16585.682,16328.869,17125.383,13878.951,8075.1914,12346.749,8474.244,15664.119,6321.7715,16677.771,9334.675,18159.984,11786.211,19951.256,11481.691
YLR231C_SK1,18577.027,14110.018,19268.354,17572.465,21357.082,13773.859,19517.396,15089.919,15472.711,14326.852,11160.781,14516.799,10057.483,9525.403,6466.6934,6793.5024,7298.287,4119.6074,4839.5864,11665.877,4132.0073,11653.933,9928.621,8996.44
YDR299W_SK1,158323.94,148482.47,157568.1,146453.77,157890,147561.06,190408.55,152653.56,177829.58,161850.55,128759.02,142516.06,119783.78,64377.12,84873.39,67529.07,95797.766,63784.316,117147.016,95898.55,114458.414,90803.664,129664.445,102509.17
YIR035C_SK1,13373.969,10474.119,13909.086,12889.714,15030.703,11114.076,13366.164,10735.866,13815.654,11174.694,12212.627,11708.873,9370.305,6885.393,9244.582,6841.0713,7838.493,5692.8574,10491.71,9698.75,11190.928,10741.223,9585.714,9431.997
YOR209C_SK1,21008.365,14892.876,18012.613,14119.637,21318.256,16277.238,18352.1,13239.956,18827.473,15903.863,17729.668,17276.379,12707.669,11840.489,12841.259,11503.411,12971.371,10532.172,10971.087,12801.033,13564.445,12096.356,12298.727,11430.021
YOL055C_SK1,165707.78,146541.9,167188.6,137733.88,183963.14,135334.12,176532.78,121330.336,169758.66,144444.84,169800.75,154982.39,130833.05,97609.234,118422.66,102739.125,123341.51,99709.98,143209.23,113565.5,132819.7,121971.92,134774.1,117461.8
YIL034C_SK1,22426.945,18312.031,22278.354,18301.834,24005.375,19320.873,22577.87,17866.305,22172.086,19969.398,19538.152,20158.71,17451.182,15369.248,18038.475,15616.387,18367.332,12405.883,18243.033,14944.15,17472.857,12038.86,16621.812,16057.228
YDR036C_SK1,12975.996,11939.297,11443.7,9489.309,11232.87,10730.326,11188.914,9454.715,10824.168,10425.793,10141.074,9081.646,8319.852,8594.994,8614.781,7320.0537,9598.35,6431.399,7598.787,6136.747,7110.6157,6032.041,8549.32,6202.5005
YHR096C_SK1,59609.953,53930.63,66970.07,58214.977,61347.9,54853.05,46197.773,44139.547,48453.613,53364.15,50079.453,49364.926,21358.37,22142.045,22634.465,21593.916,23247.645,20616.402,11483.695,10406.356,12672.319,11559.375,9057.135,9580.858
YHR208W_SK1,195166.36,182402.6,173182.92,164861.5,178409.22,175420.34,179784.31,165768.83,177722.2,175242.42,167010.98,165554.1,40877.664,46771.414,49114.336,42977.465,45116.914,37445.844,60065.83,59964.258,63990.496,61035.48,50290.895,54655.008
YFR055W_SK1,36525.406,32340.375,33908.438,38101.336,30753.191,32395.094,39167.47,35598.46,38510.72,31573.703,36332.203,35678.227,6278.8604,7442.657,7020.24,6224.6367,6354.3145,6101.8066,8579.79,7192.8203,11071.937,9207.986,8260.51,7394.176
YGL009C_SK1,92023.8,95565.61,90687.16,88939.51,82777.125,89334.9,94518.95,98786.695,85618.51,89231.914,81968.016,86319.61,19564.576,21319.547,19506.332,17155.844,19087.307,17389.143,17009.553,16237.201,15798.173,16347.924,14217.852,15738.209
YJR004C_SK1,52898.953,57159.12,60882.227,66418.805,65064.492,61416.875,52971.91,74352.3,62723.477,70370.44,63511.06,64376.07,8163.5176,9035.798,7914.8667,9146.751,9184.731,8967.857,9018.298,8097.7974,10876.537,9179.676,9011.507,8593.375
YKL120W_SK1,29921.486,28260.258,30092.225,24615.734,30162.88,27061.31,28293.139,24832.42,30868.957,25276.018,32347.186,29282.918,7358.0757,5689.5693,7379.167,6731.6484,7801.9897,5680.633,13347.792,13109.759,9158.605,12215.964,11634.7295,7260.833
YCR020C_SK1,60782.742,55512.566,63847.285,56801.5,60695.168,55693.43,58277.484,56893.64,49093.855,54622.785,68483.266,63469.523,21221.018,24432.5,25724.842,24426.848,24713.203,23311.785,21488.18,22826.504,25331.525,26115.848,22491.695,24177.016
